"id","strategy_name","symbol","exchange","type","entry_price","exit_price","qty","fee","size","PNL","PNL_percentage","holding_period","opened_at","closed_at"
"f249e663-200a-4679-9b81-8aeccf55ac2e","FractalGeneticOptimization","BTC-USDT","Binance","long","25142.65","25507.336188533645","0.104","5.267598563607499","2614.8356","32.65976504389146","1.249017913167905","41460.0","1694447100000.0","1694488560000.0"
"685f10b9-32d8-4dc0-9022-6bc46c0ee7a0","FractalGeneticOptimization","BTC-USDT","Binance","short","25797.969999999998","26005.06435878536","0.102","5.283909504596107","2631.3929399999997","-26.407534100702996","-1.0035572300616948","22560.0","1694491200000.0","1694513760000.0"
"23f52cf7-11d2-4fa3-8108-8963dd426a63","FractalGeneticOptimization","BTC-USDT","Binance","short","26110.0","26312.752818518667","0.1","5.242275281851867","2611.0","-25.51755713371862","-0.9773097331948916","8160.0","1694518200000.0","1694526360000.0"
"16522ca9-f5bf-48b4-a5bd-61e5e67e3433","FractalGeneticOptimization","BTC-USDT","Binance","short","26149.78","26366.43016285267","0.099","5.199104806122415","2588.82822","-26.647470928536862","-1.0293255737353197","7260.0","1694529000000.0","1694536260000.0"
"73baa477-8496-4286-b578-e54c0c7dedc2","FractalGeneticOptimization","BTC-USDT","Binance","short","26109.32","26359.930836423177","0.098","5.141986581969472","2558.71336","-29.7018485514408","-1.1608118758343764","81960.0","1694538000000.0","1694619960000.0"
"50a401c4-b4ee-4aa6-9fc8-9794b21c7e47","FractalGeneticOptimization","BTC-USDT","Binance","short","26153.449999999997","26361.002338469534","0.097","5.093901876831545","2536.88465","-25.22647870837664","-0.9943880857325003","25260.0","1694627100000.0","1694652360000.0"
"6baad68f-725a-4d3f-bd36-7c6394cbe071","FractalGeneticOptimization","BTC-USDT","Binance","short","26270.0","26403.44579324173","0.095","5.003977350357965","2495.65","-17.68132770832248","-0.7084858737532298","27960.0","1694663100000.0","1694691060000.0"
"7bb90168-3a58-480c-b16f-94ddc33ae0dc","FractalGeneticOptimization","BTC-USDT","Binance","short","26582.42","26758.27269884384","0.094","5.0140251136913205","2498.74748","-21.544178805012518","-0.8621991208576433","3660.0","1694700000000.0","1694703660000.0"
"123147a1-d260-44dc-bc93-2ded306dc970","FractalGeneticOptimization","BTC-USDT","Binance","short","26648.85","26835.13667438426","0.093","4.974010760717736","2478.34305","-22.298671478453965","-0.8997411185047189","7260.0","1694709000000.0","1694716260000.0"
"b7a04536-3f88-49fa-aeb1-d4e03bcb7e7f","FractalGeneticOptimization","BTC-USDT","Binance","short","26625.59","26379.963909204154","0.092","4.876510959646782","2449.55428","17.72108939357103","0.7234413843473202","54960.0","1694723400000.0","1694778360000.0"
"cb75a5a1-114f-46c3-9feb-223355baa425","FractalGeneticOptimization","BTC-USDT","Binance","long","26413.99","26303.536793546275","0.093","4.902729991799804","2456.5010700000003","-15.174878191996418","-0.6177436019596938","4560.0","1694783700000.0","1694788260000.0"
"e4c1b525-0441-4eaa-8ab8-a45c7c3735e5","FractalGeneticOptimization","BTC-USDT","Binance","long","26350.93","26528.51910174577","0.093","4.9177887664623565","2450.63649","11.597997695894149","0.473264710748437","22560.0","1694794500000.0","1694817060000.0"
"30d38fcc-5776-46d0-9dc8-15b4e5c9fa72","FractalGeneticOptimization","BTC-USDT","Binance","short","26674.72","26457.681489031642","0.092","4.888180936990912","2454.07424","15.079362072098148","0.614462342919917","37860.0","1694820600000.0","1694858460000.0"
"78864551-1175-403a-84ac-3e608006b1e6","FractalGeneticOptimization","BTC-USDT","Binance","long","26518.45","26435.68021246156","0.093","4.9247341097589254","2466.21585","-12.622324350833859","-0.5118093921435894","51360.0","1694860200000.0","1694911560000.0"
"30eb43a7-8698-47fb-aa05-232ce0b81617","FractalGeneticOptimization","BTC-USDT","Binance","short","26492.63","26553.630271176626","0.093","4.933302205219426","2463.81459","-10.60632742464552","-0.4304839928984072","9060.0","1694916900000.0","1694925960000.0"
"67249300-738f-4466-bb7a-3f62678c60f8","FractalGeneticOptimization","BTC-USDT","Binance","long","26530.14","26596.438325733197","0.093","4.940771784293187","2467.30302","1.2249725088942274","0.04964823935141244","13560.0","1694933100000.0","1694946660000.0"
"4b4e6ff0-5251-457f-97ba-77a6d06c372c","FractalGeneticOptimization","BTC-USDT","Binance","short","26587.590000000004","26528.227252351815","0.092","4.886655187216367","2446.05828","0.5747175964170035","0.023495662434380074","9060.0","1694949300000.0","1694958360000.0"
"a500d475-d3d3-42d6-b260-74cd4854b5cf","FractalGeneticOptimization","BTC-USDT","Binance","long","26455.15","26541.211112888897","0.093","4.928661583498668","2460.32895","3.075021915168648","0.12498417803719489","9060.0","1694986200000.0","1694995260000.0"
"601dea07-4c13-4fce-a6ed-0a221bedc665","FractalGeneticOptimization","BTC-USDT","Binance","long","26462.41","26587.375749464794","0.093","4.9336300747002255","2461.00413","6.688184625525663","0.2717664933591828","4560.0","1694998800000.0","1695003360000.0"
"65631406-95bd-481c-96d4-c663b6390f12","FractalGeneticOptimization","BTC-USDT","Binance","long","26639.99","26806.346095447974","0.093","4.970509256876661","2477.5190700000003","10.500607619784791","0.4238355921024168","15360.0","1695014100000.0","1695029460000.0"
"92555957-ed7c-4f6e-9b25-85de85a298d2","FractalGeneticOptimization","BTC-USDT","Binance","short","27147.11","27310.33712705158","0.091","4.955627688561694","2470.38701","-19.80929625025558","-0.8018701592126483","2760.0","1695037500000.0","1695040260000.0"
"519fe4ae-f690-4de0-8c66-f83095bf620b","FractalGeneticOptimization","BTC-USDT","Binance","short","27268.8","27001.164700781355","0.09","4.884296823070321","2454.192","19.20288010660763","0.7824522330203842","13560.0","1695043800000.0","1695057360000.0"
"51f0f26d-35cd-42ad-9cf9-3a669116de18","FractalGeneticOptimization","BTC-USDT","Binance","long","26735.01","27042.325311647768","0.093","5.001292183983242","2486.3559299999997","23.57903179925934","0.9483369422196661","48660.0","1695064500000.0","1695113160000.0"
"f9d10ebf-ed2b-4060-9cf4-84d672b3da09","FractalGeneticOptimization","BTC-USDT","Binance","short","27288.960000000003","27060.106300873373","0.091","4.945765033379478","2483.29536","15.879921587143862","0.6394697079909117","960.0","1695117600000.0","1695118560000.0"
"0928296f-b349-4578-bc9b-ca4f95d1cb22","FractalGeneticOptimization","BTC-USDT","Binance","short","27158.010000000002","26891.03549373724","0.092","4.972512185423827","2498.53692","19.58914239075033","0.7840245318748513","9060.0","1695123000000.0","1695132060000.0"
"6266cb7d-8569-47c4-b9ef-74dd1e4c28cb","FractalGeneticOptimization","BTC-USDT","Binance","short","27200.0","26791.03356721349","0.093","5.021166121750855","2529.6","33.0127121273946","1.3050566147768263","144960.0","1695143700000.0","1695288660000.0"
"33caca59-cbb8-4c19-a580-7230a571c8dc","FractalGeneticOptimization","BTC-USDT","Binance","long","26784.61","26655.940724547472","0.096","5.130292869556557","2571.32256","-17.482543312999283","-0.6799047145994505","60.0","1695293100000.0","1695293160000.0"
"f8f1fdc0-332e-44af-ab6c-bec0a5ed91e3","FractalGeneticOptimization","BTC-USDT","Binance","long","26738.0","26589.362661017054","0.095","5.06609945279662","2540.11","-19.186646656176485","-0.7553470777319283","3660.0","1695295800000.0","1695299460000.0"
"ee164c14-7e8e-41f0-a892-be74d8b002f8","FractalGeneticOptimization","BTC-USDT","Binance","long","26523.08","26351.403133454973","0.095","5.023075897678223","2519.6926000000003","-21.332378219455983","-0.8466262201768573","276360.0","1695306600000.0","1695582960000.0"
"6f2775e3-6b43-48aa-97dc-ceb969c46337","FractalGeneticOptimization","BTC-USDT","Binance","long","26519.35","26417.827098478032","0.095","5.029031824355413","2519.33825","-14.673707468942236","-0.5824429279769098","4560.0","1695592800000.0","1695597360000.0"
"570329a5-1cdb-4940-bb0c-93d89abe0dea","FractalGeneticOptimization","BTC-USDT","Binance","short","26255.79","26010.357065174205","0.095","4.96528397119155","2494.3000500000003","18.350844837259082","0.7357112003128525","37860.0","1695606300000.0","1695644160000.0"
"71ee5195-32a4-4327-9deb-5cfe2d55421d","FractalGeneticOptimization","BTC-USDT","Binance","short","26288.62","26414.17359583801","0.096","5.0594681852004495","2523.70752","-17.112613385649375","-0.6780743509314968","2760.0","1695669300000.0","1695672060000.0"
"90a8aca0-28fb-45e7-99f8-7ed9e2803d7d","FractalGeneticOptimization","BTC-USDT","Binance","short","26337.26","26155.80252497632","0.095","4.98684093987275","2502.0397","12.251619187376743","0.48966525940322786","61260.0","1695674700000.0","1695735960000.0"
"26e4e54a-e0a1-44a3-90f5-61e03895dc06","FractalGeneticOptimization","BTC-USDT","Binance","long","26232.12","26128.323185756228","0.096","5.026602545832598","2518.28352","-14.991096713234636","-0.5952902679216452","17160.0","1695745800000.0","1695762960000.0"
"06cb7ae2-8b3d-4a00-8c5a-a284aac85f1d","FractalGeneticOptimization","BTC-USDT","Binance","short","26174.18","26261.455998667636","0.095","4.981385419873426","2486.5471000000002","-13.272605293298806","-0.5337765487449968","8160.0","1695768300000.0","1695776460000.0"
"6a643c91-4491-411b-8d1e-c3900c2bc8f4","FractalGeneticOptimization","BTC-USDT","Binance","short","26240.0","26319.59488600817","0.094","4.940601919284768","2466.56","-12.422521204052735","-0.5036375034076908","28860.0","1695778200000.0","1695807060000.0"
"f4768a41-5cc1-4664-831d-6ac8c8e4d2db","FractalGeneticOptimization","BTC-USDT","Binance","short","26408.63","26478.550846475908","0.093","4.91850781872226","2456.00259","-11.421146540981585","-0.4650299062177123","60.0","1695810600000.0","1695810660000.0"
"7fa3e9ce-1cb7-4044-9224-65daf85e8ab1","FractalGeneticOptimization","BTC-USDT","Binance","short","26749.980000000003","26548.773869599983","0.092","4.903485356003198","2460.99816","13.607478640798632","0.5529251854783439","4560.0","1695817800000.0","1695822360000.0"
"a78b9397-dd84-4af9-a74b-f2f2926d6cc7","FractalGeneticOptimization","BTC-USDT","Binance","short","26621.540000000005","26389.21912840845","0.093","4.930000598941986","2475.8032200000002","16.675840459072482","0.6735527413633657","960.0","1695823200000.0","1695824160000.0"
"b42dc490-ceb7-47c8-8833-53aa71faf9fa","FractalGeneticOptimization","BTC-USDT","Binance","long","26296.07","26603.417829486676","0.095","5.025451343801235","2498.12665","24.17259245743302","0.9676287812482612","69360.0","1695827700000.0","1695897060000.0"
"7d80425f-2bb6-48d9-bd32-cd31812ffd87","FractalGeneticOptimization","BTC-USDT","Binance","long","26491.550000000003","26653.266882154596","0.095","5.048757603804687","2516.69725","10.314346200881637","0.40983659043143295","7260.0","1695903300000.0","1695910560000.0"
"81f209f0-541b-47cc-b7d2-3c4116cb6860","FractalGeneticOptimization","BTC-USDT","Binance","short","27059.99","26713.20823899629","0.093","5.0009074362266555","2516.5790700000002","27.24979633711863","1.0828110533844117","75660.0","1695920400000.0","1695996060000.0"
"fb780106-fc13-4051-b820-30d2025c4e3e","FractalGeneticOptimization","BTC-USDT","Binance","long","26880.0","27133.41095808643","0.095","5.131274041018211","2553.6","18.94276697719278","0.7418063509239027","134160.0","1696007700000.0","1696141860000.0"
"c00d979b-7314-46c6-a415-19e7ab8d8aed","FractalGeneticOptimization","BTC-USDT","Binance","short","27107.95","27158.89341672278","0.094","5.101083281171942","2548.1473","-9.889764453113353","-0.3881158853380789","5460.0","1696145400000.0","1696150860000.0"
"fa722ff3-4985-4e35-a178-4b5d34741231","FractalGeneticOptimization","BTC-USDT","Binance","short","27220.219999999998","27110.941312302457","0.094","5.107129163356431","2558.70068","5.165067480212384","0.20186290333156065","14460.0","1696156200000.0","1696170660000.0"
"3277c96e-70b4-46dc-9436-f822576f8a8f","FractalGeneticOptimization","BTC-USDT","Binance","short","27954.999999999996","28166.067079054927","0.091","5.107017104193998","2543.9049999999997","-24.314121298192646","-0.9557794531711149","10860.0","1696206600000.0","1696217460000.0"
"ed18b1a5-35fe-496b-bd11-aad763423539","FractalGeneticOptimization","BTC-USDT","Binance","short","28039.69","28210.756686060755","0.09","5.062540201745467","2523.5721","-20.458541947213522","-0.8106977386227057","9960.0","1696221000000.0","1696230960000.0"
"883a81c1-709b-472b-9c4e-e985cc48b4a5","FractalGeneticOptimization","BTC-USDT","Binance","short","28280.94","28484.523078952807","0.089","5.052126214026799","2517.00366","-23.171020240826724","-0.9205795211607569","17160.0","1696237200000.0","1696254360000.0"
"572f5d73-1b77-4bc3-ae3f-0b9be50b188d","FractalGeneticOptimization","BTC-USDT","Binance","short","28298.770000000004","27956.199097322078","0.088","4.950437280564343","2490.29176","25.195802155093133","1.0117610538571244","5460.0","1696257000000.0","1696262460000.0"
"479612d1-e528-40c8-b75f-ad9dcafc1f6e","FractalGeneticOptimization","BTC-USDT","Binance","long","28074.7","27819.077228841303","0.09","5.030439950595717","2526.723","-28.036489354878537","-1.1095988501659477","7260.0","1696264200000.0","1696271460000.0"
"ee7e638b-ab04-43f7-8073-9c10ce266eff","FractalGeneticOptimization","BTC-USDT","Binance","short","27842.390000000003","27444.823168313833","0.089","4.920561971979931","2477.97271","30.462886048089214","1.2293471160983533","4560.0","1696278600000.0","1696283160000.0"
"20757ce6-3268-4dd2-92c4-2a9fea377629","FractalGeneticOptimization","BTC-USDT","Binance","long","27528.15","27238.06070771334","0.091","4.983725174401914","2505.06165","-31.381850772488193","-1.2527376630626312","62160.0","1696285800000.0","1696347960000.0"
"9fe5b18b-f38e-4a10-8b20-7aeb57806398","FractalGeneticOptimization","BTC-USDT","Binance","long","27415.65","27251.077530805414","0.091","4.974672205303293","2494.82415","-19.950766902010713","-0.7996862986118967","8160.0","1696351500000.0","1696359660000.0"
"55b667c4-517f-42c9-baa5-b0f3d4ec4ab6","FractalGeneticOptimization","BTC-USDT","Binance","long","27365.01","27220.674383143873","0.09","4.912711594482948","2462.8509","-17.902917111534272","-0.7269184306501978","1860.0","1696361400000.0","1696363260000.0"
"dd435773-ee77-420c-b325-7c362735e5a0","FractalGeneticOptimization","BTC-USDT","Binance","long","27371.41","27212.223579419307","0.09","4.912527022147737","2463.4269","-19.23930487441005","-0.7809975962513865","14460.0","1696365000000.0","1696379460000.0"
"53e6cf20-d638-41dc-ab3e-58ea75187474","FractalGeneticOptimization","BTC-USDT","Binance","short","27379.009999999995","27489.888124799007","0.089","4.883331933107111","2436.7318899999996","-14.751485040219166","-0.6053798984105374","11760.0","1696396500000.0","1696408260000.0"
"db4f1def-b325-4176-86b2-565babb225f5","FractalGeneticOptimization","BTC-USDT","Binance","short","27568.23","27420.234387114833","0.088","4.838984866066105","2426.0042399999998","8.184629067828531","0.33737076518170195","1860.0","1696425300000.0","1696427160000.0"
"32b82d13-9442-4152-b9e3-0be2c2f751e6","FractalGeneticOptimization","BTC-USDT","Binance","long","27538.53","27739.182045545673","0.088","4.86443866000802","2423.3906399999996","12.792941348011283","0.5278943120788518","8160.0","1696437900000.0","1696446060000.0"
"ae5d8d34-c878-40a4-bde8-c6a8ec55ec7a","FractalGeneticOptimization","BTC-USDT","Binance","short","27697.47","27850.63213905596","0.088","4.888232988236925","2437.37736","-18.366501225161354","-0.753535399424624","8160.0","1696458600000.0","1696466760000.0"
"1d238582-4b08-4d28-b123-1c60eda2161f","FractalGeneticOptimization","BTC-USDT","Binance","short","27759.58","27552.532822980047","0.087","4.812153815599265","2415.08346","13.200950585136793","0.5466043225328865","22560.0","1696468500000.0","1696491060000.0"
"2e5c7b7d-51d4-4176-9f8b-77c2f398952b","FractalGeneticOptimization","BTC-USDT","Binance","long","27649.630000000005","27760.52483391416","0.088","4.8760936253844465","2433.16744","4.882651759061374","0.2006706023923028","9060.0","1696496400000.0","1696505460000.0"
"19a66e45-0a3e-43d2-8a21-5e7554d4f2f7","FractalGeneticOptimization","BTC-USDT","Binance","long","27724.349999999995","27840.890014239816","0.088","4.8897411212531035","2439.7427999999995","5.365780131851159","0.21993220481483378","60.0","1696510800000.0","1696510860000.0"
"24236197-3bed-4adf-a280-177e09c467bb","FractalGeneticOptimization","BTC-USDT","Binance","short","27992.76","27779.07023410289","0.087","4.852149230366951","2435.3701199999996","13.738860402681635","0.5641384974650849","3660.0","1696514400000.0","1696518060000.0"
"5fc6ddd1-e1cf-448f-a33b-62e11fda1f2a","FractalGeneticOptimization","BTC-USDT","Binance","long","27437.54","27778.078406168555","0.09","4.969405656555169","2469.3786","25.679050898614733","1.0398993049755405","62160.0","1696526100000.0","1696588260000.0"
"c297de58-f487-47bd-b279-12b7b9f3483c","FractalGeneticOptimization","BTC-USDT","Binance","short","27688.659999999996","27524.319494208477","0.09","4.969168154478762","2491.9793999999997","9.82147736675793","0.39412353756848595","60.0","1696595400000.0","1696595460000.0"
"40437f7b-4070-4e55-8e0f-6f28b8bb7651","FractalGeneticOptimization","BTC-USDT","Binance","long","27391.86","27665.821603652428","0.091","5.010249025932371","2492.65926","19.92025690643854","0.799156837282226","60.0","1696599000000.0","1696599060000.0"
"fd214d47-15e9-4b8d-bf33-671ab25e551c","FractalGeneticOptimization","BTC-USDT","Binance","short","27904.12","28107.19003044975","0.09","5.041017902740477","2511.3707999999997","-23.3173206432181","-0.9284698477508022","9060.0","1696618800000.0","1696627860000.0"
"ab2b92f3-a281-4ebd-8c6a-e13444e4fbb0","FractalGeneticOptimization","BTC-USDT","Binance","short","28028.52","27732.253552804883","0.089","4.962708846199634","2494.5382799999998","21.405004954165825","0.8580748239375916","137760.0","1696632300000.0","1696770060000.0"
"4b244db7-f512-456d-ae4d-5feb3c3d0c8c","FractalGeneticOptimization","BTC-USDT","Binance","long","27907.519999999997","27791.469528649213","0.09","5.012909057578429","2511.6767999999997","-15.457451479148943","-0.615423587905456","67560.0","1696772700000.0","1696840260000.0"
"ef0b63a2-5190-49ee-8136-6e4b876c0c11","FractalGeneticOptimization","BTC-USDT","Binance","long","27509.320000000003","27375.32646168824","0.091","4.994502828013631","2503.34812","-17.187914814384033","-0.6865970688241327","4560.0","1696851900000.0","1696856460000.0"
"8f71947a-c429-4200-bebd-138787192f48","FractalGeneticOptimization","BTC-USDT","Binance","long","27459.39","27313.619427742145","0.09","4.929570848496793","2471.3451","-18.048922351703645","-0.730327883050556","10860.0","1696858200000.0","1696869060000.0"
"6c3d306b-a119-4d4f-a49f-345d2529b4be","FractalGeneticOptimization","BTC-USDT","Binance","long","27467.17","27734.591498182253","0.09","4.968158534836403","2472.0452999999998","19.09977630156656","0.7726305137517732","3660.0","1696872600000.0","1696876260000.0"
"082bc2a6-7cec-4898-b57d-df71375fcabf","FractalGeneticOptimization","BTC-USDT","Binance","long","27638.02","27508.485541455477","0.09","4.963185498730993","2487.4218","-16.621286767738123","-0.6682134396240366","11760.0","1696887900000.0","1696899660000.0"
"bb946189-2ed9-44ed-9769-f053940826c9","FractalGeneticOptimization","BTC-USDT","Binance","short","27583.170000000002","27670.037505299795","0.089","4.917535467971682","2454.90213","-12.648743439653282","-0.5152443058759855","960.0","1696905000000.0","1696905960000.0"
"62a91208-b100-40bd-ab1d-dd34b11f2de7","FractalGeneticOptimization","BTC-USDT","Binance","long","27642.21","27732.245798287167","0.089","4.9283265660475575","2460.15669","3.0848594815104207","0.12539280502131028","6360.0","1696919400000.0","1696925760000.0"
"6172da7d-550d-4587-ac8d-e6f1432df20c","FractalGeneticOptimization","BTC-USDT","Binance","short","27655.23","27559.557359945782","0.089","4.9141160750351744","2461.31547","3.6007488897901805","0.14629367643759134","5460.0","1696931100000.0","1696936560000.0"
"21b29ca0-f906-40bb-8a45-877ae09101ed","FractalGeneticOptimization","BTC-USDT","Binance","long","27451.26","27359.037943713643","0.09","4.932926814934227","2470.6133999999997","-13.23291188070617","-0.5356124062431691","60.0","1696944600000.0","1696944660000.0"
"b0089d17-0fec-42b8-989b-891ac9c6e103","FractalGeneticOptimization","BTC-USDT","Binance","long","27567.659999999996","27435.572491420386","0.089","4.895287691736414","2453.5217399999997","-16.651075955321755","-0.6786602166126213","960.0","1696948200000.0","1696949160000.0"
"629b2ab0-0fbf-4fbd-9e7d-925a957e609d","FractalGeneticOptimization","BTC-USDT","Binance","long","27432.68","27260.252156020997","0.089","4.867670961885868","2441.50852","-20.213749076017155","-0.827920480736932","35160.0","1696956300000.0","1696991460000.0"
"f56bea41-11e6-43bf-bc8a-d6b9a509e60c","FractalGeneticOptimization","BTC-USDT","Binance","long","27124.84","27328.004027323495","0.089","4.84630311843179","2414.11076","13.235295313359284","0.5482472276193029","20760.0","1696998600000.0","1697019360000.0"
"c09d3189-0021-4a20-a793-2ccccadf4f0e","FractalGeneticOptimization","BTC-USDT","Binance","short","27129.56","26929.036620544073","0.089","4.811215099228423","2414.53084","13.035365672349176","0.539871574899792","9060.0","1697028300000.0","1697037360000.0"
"7750207d-b2f4-4667-84a6-5c471ca99e50","FractalGeneticOptimization","BTC-USDT","Binance","long","26652.79","26925.182175905942","0.091","4.875595468007441","2425.40389","19.91209253943321","0.8209804817057998","30660.0","1697048100000.0","1697078760000.0"
"d9dc98d4-c243-4692-a0e9-4f2cb761aafd","FractalGeneticOptimization","BTC-USDT","Binance","short","26821.1","26900.063515056627","0.092","4.94234704338521","2467.5411999999997","-12.206990428595008","-0.49470259822186596","5460.0","1697086800000.0","1697092260000.0"
"549d1bd7-9c07-4e1f-bbcd-93ae816cf3fe","FractalGeneticOptimization","BTC-USDT","Binance","short","26833.17","26712.091544538478","0.091","4.872618800553001","2441.8184699999997","6.145520646445338","0.2516780310227295","7260.0","1697095800000.0","1697103060000.0"
"346ada47-e395-46c7-a04e-d9624b38d73d","FractalGeneticOptimization","BTC-USDT","Binance","long","26732.460000000003","26588.854933193546","0.092","4.905560973853807","2459.38632","-18.117227120047787","-0.7366564159813569","1860.0","1697129100000.0","1697130960000.0"
"cdfdaad8-933d-469c-a277-4052b76495ec","FractalGeneticOptimization","BTC-USDT","Binance","long","26704.67","26922.355365699026","0.091","4.880059308278612","2430.12497","14.929308970332926","0.6143432603111324","46860.0","1697135400000.0","1697182260000.0"
"d8f991d6-2870-429f-aa7e-8f93ed179953","FractalGeneticOptimization","BTC-USDT","Binance","short","26803.999999999996","26875.803524823797","0.091","4.8848621207589655","2439.1639999999998","-11.418982879724869","-0.468151501076798","12660.0","1697186700000.0","1697199360000.0"
"5dcb847d-7ae0-42db-a1c1-61cc639cf47d","FractalGeneticOptimization","BTC-USDT","Binance","short","26815.17","26909.010704067015","0.091","4.8889004440700985","2440.18047","-13.428404514168665","-0.5503037451229444","23460.0","1697206500000.0","1697229960000.0"
"cc334d27-b0b9-40ff-9007-400837b8f2ed","FractalGeneticOptimization","BTC-USDT","Binance","short","26850.0","26975.482874248293","0.09","4.844293458682346","2416.5","-16.137752141028734","-0.6678151103260391","8160.0","1697246100000.0","1697254260000.0"
"cc865b9e-37d5-4327-975c-8154d1f65e98","FractalGeneticOptimization","BTC-USDT","Binance","short","26908.43","26796.696908452705","0.089","4.77975629485229","2394.85027","5.1644888528570325","0.2156497597178396","58560.0","1697259600000.0","1697318160000.0"
"27a71b2d-24c3-4f77-8df3-62f06ed08d0c","FractalGeneticOptimization","BTC-USDT","Binance","long","26849.45","26912.498909736023","0.09","4.838575401876241","2416.4505","0.835826474365768","0.03458901700513907","9960.0","1697324400000.0","1697334360000.0"
"ad35e153-9693-454c-84eb-4e0c26318c76","FractalGeneticOptimization","BTC-USDT","Binance","short","26883.47","26909.98622798441","0.09","4.841411060518596","2419.5123","-7.22787157911532","-0.2987325825586966","11760.0","1697347800000.0","1697359560000.0"
"d081ee02-9760-4162-903d-18ce90c5ca71","FractalGeneticOptimization","BTC-USDT","Binance","long","26892.77","26972.780064928018","0.089","4.794033955778593","2393.45653","2.3268618228149665","0.09721763456531073","10860.0","1697379300000.0","1697390160000.0"
"5452e940-4652-4448-9615-80dcbfc6ebaf","FractalGeneticOptimization","BTC-USDT","Binance","short","26986.17","27043.154597099885","0.089","4.80860988914189","2401.7691299999997","-9.88023903103181","-0.4113733875425325","60.0","1697394600000.0","1697394660000.0"
"a8972083-cc47-43ab-a289-4b323aaba3db","FractalGeneticOptimization","BTC-USDT","Binance","short","27102.2","27231.137015846798","0.088","4.781333657394518","2384.9936","-16.12779105191268","-0.6762194687613704","8160.0","1697410800000.0","1697418960000.0"
"8bd3ff9c-be63-4789-ab96-f664697512f9","FractalGeneticOptimization","BTC-USDT","Binance","short","27191.290000000005","27307.726053913048","0.088","4.795913412744349","2392.83352","-15.042286157092132","-0.6286390604011654","8160.0","1697425200000.0","1697433360000.0"
"344bc980-51bc-4cca-aaf7-f55e69567ec9","FractalGeneticOptimization","BTC-USDT","Binance","short","27826.28","28024.44641518739","0.085","4.747311745290928","2365.2338","-21.59145703621925","-0.9128677696141181","24360.0","1697437800000.0","1697462160000.0"
"67c46f84-1607-4d18-bfff-f43707c34538","FractalGeneticOptimization","BTC-USDT","Binance","long","28207.640000000003","29150.847757503896","0.079","4.531320532842808","2228.40356","69.98209230996473","3.1404586478925176","305160.0","1697466600000.0","1697771760000.0"
"44e6fb25-7ce5-4737-a806-0c6e99561b94","FractalGeneticOptimization","BTC-USDT","Binance","short","29235.379999999997","29452.812704576612","0.083","4.871119994479859","2426.53654","-22.9180344743389","-0.9444751437511384","15360.0","1697774400000.0","1697789760000.0"
"5fbca828-81ff-420f-bf1f-42c41a871213","FractalGeneticOptimization","BTC-USDT","Binance","short","29709.1","29966.31369162211","0.081","4.833708509021391","2406.4371","-25.668017530412282","-1.0666398689752699","3660.0","1697793300000.0","1697796960000.0"
"19a9f29d-36f1-4d0e-afa4-4e07b3a1eaef","FractalGeneticOptimization","BTC-USDT","Binance","short","29960.41","29499.842638201582","0.079","4.697359958417924","2366.87239","31.68746162365706","1.3387904543369598","5460.0","1697800500000.0","1697805960000.0"
"90ac64b7-2773-4b59-82d7-5d9e51d9b984","FractalGeneticOptimization","BTC-USDT","Binance","short","29514.91","29725.610673978626","0.081","4.798482174592269","2390.70771","-21.865236766861024","-0.914592640304867","16260.0","1697826600000.0","1697842860000.0"
"6a812b44-105e-4785-bb4d-022221105126","FractalGeneticOptimization","BTC-USDT","Binance","short","29616.360000000004","29753.470110855364","0.08","4.7495864088684305","2369.3088000000002","-15.71839527729718","-0.6634169120250252","32460.0","1697849100000.0","1697881560000.0"
"fb441bce-9d32-4cfb-b9b3-bd4136311a92","FractalGeneticOptimization","BTC-USDT","Binance","short","29766.620000000003","29870.40565414828","0.079","4.711325026677714","2351.56298","-12.910391704391525","-0.5490132228732196","8160.0","1697891400000.0","1697899560000.0"
"34ad9674-6d57-43c2-b66c-79a6523d7bf2","FractalGeneticOptimization","BTC-USDT","Binance","short","29901.61","30045.97484268093","0.079","4.735859202571794","2362.22719","-16.140681774365298","-0.6832823634700986","3660.0","1697905800000.0","1697909460000.0"
"8ab6a9f7-863d-4dbd-b49f-e218633dae37","FractalGeneticOptimization","BTC-USDT","Binance","short","30011.97","30238.924725450634","0.078","4.6995697885851495","2340.93366","-22.402038373734477","-0.9569702361293944","33360.0","1697920200000.0","1697953560000.0"
"27756b48-74c8-4f10-87b1-5710e5fd7dba","FractalGeneticOptimization","BTC-USDT","Binance","short","29910.01","30091.09889645078","0.077","4.6200853850267105","2303.07077","-18.563930411737005","-0.8060512361822475","54060.0","1697967900000.0","1698021960000.0"
"cb93ff01-2ed1-472f-aeb8-63939513c876","FractalGeneticOptimization","BTC-USDT","Binance","short","30613.459999999995","30885.821023019424","0.075","4.612446076726456","2296.0094999999997","-25.039522803183562","-1.0905670382976886","2760.0","1698035400000.0","1698038160000.0"
"f23ec071-36f4-4a17-9329-d2596a42d0b6","FractalGeneticOptimization","BTC-USDT","Binance","short","30788.620000000003","30389.108356305216","0.074","4.527151898366586","2278.35788","25.036709735047612","1.0988927575788758","13560.0","1698040800000.0","1698054360000.0"
"820e4a19-3974-4e15-b8eb-bd804db5454d","FractalGeneticOptimization","BTC-USDT","Binance","short","30574.01","30781.598260141887","0.075","4.601670619510641","2293.05075","-20.17079013015231","-0.8796486571504059","4560.0","1698067800000.0","1698072360000.0"
